,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
13,15,9-30,NSE:TATASTEEL-EQ,1.0,23.7,21.85,1.85,963.6,3.39,0.5,4.9,7,5,2,0,,0,71.43,10:27,11:6,0:39,519,960.15
14,10,10-5,NSE:GRASIM-EQ,1.35,32.95,30.35,2.6,1328.0,4.71,0.5,6.7,7,5,2,0,,0,71.43,10:21,11:47,1:26,377,980.2
15,15,9-15,NSE:HCLTECH-EQ,1.05,20.0,18.05,1.95,992.05,2.86,0.5,5.05,7,4,1,0,,1,57.14,9:56,11:26,1:30,504,982.8
16,10,10-5,NSE:TITAN-EQ,2.15,41.55,37.2,4.35,2109.6,5.94,0.5,10.6,7,4,3,0,,0,57.14,10:20,11:5,0:45,237,1030.95
17,15,13-15,NSE:MARICO-EQ,0.5,9.85,8.7,1.15,483.1,1.41,0.5,2.45,7,4,3,0,,0,57.14,13:41,14:37,0:56,1035,1190.25
18,10,9-55,NSE:TECHM-EQ,1.05,20.05,17.6,2.45,1024.5,2.86,0.5,5.1,7,4,3,0,,0,57.14,9:17,9:52,0:35,488,1195.6
19,10,13-15,NSE:BANDHANBNK-EQ,0.35,6.1,5.2,0.9,308.15,0.87,0.5,1.6,7,4,2,0,,1,57.14,13:37,14:5,0:27,1623,1460.7
20,15,9-15,NSE:BPCL-EQ,0.35,7.9,6.95,0.95,314.4,1.13,0.5,1.6,7,5,0,0,,1,71.43,10:24,12:27,2:3,1590,1510.5
21,10,9-15,NSE:JINDALSTEL-EQ,0.4,8.55,7.45,1.1,351.0,1.22,0.5,1.8,7,4,1,0,,1,57.14,9:47,11:9,1:22,1425,1567.5
22,15,10-15,NSE:JINDALSTEL-EQ,0.35,8.6,7.5,1.1,349.75,1.23,0.5,1.8,7,5,2,0,,0,71.43,10:45,11:21,0:36,1430,1573.0
23,15,13-15,NSE:GAIL-EQ,0.15,2.95,2.5,0.45,142.05,0.42,0.5,0.75,7,4,3,0,,0,57.14,13:45,14:7,0:22,3520,1584.0
24,10,9-25,NSE:ONGC-EQ,0.15,3.9,3.4,0.5,150.35,0.56,0.5,0.75,7,5,2,0,,0,71.43,10:13,11:29,1:16,3326,1663.0
25,15,9-30,NSE:BANDHANBNK-EQ,0.35,6.25,5.1,1.15,319.95,0.89,0.5,1.65,7,4,1,0,,1,57.14,10:37,11:30,0:52,1563,1797.45
26,10,10-15,NSE:CIPLA-EQ,1.0,19.15,15.7,3.45,958.55,2.74,0.5,4.85,7,4,3,0,,0,57.14,10:45,12:27,1:42,522,1800.9
27,10,13-15,NSE:ADANIPORTS-EQ,0.7,14.05,11.4,2.65,686.45,2.01,0.5,3.45,7,4,3,0,,0,57.14,13:27,13:52,0:25,728,1929.2
28,15,10-0,NSE:DLF-EQ,0.35,7.85,6.55,1.3,315.95,1.12,0.5,1.6,7,5,2,0,,0,71.43,11:24,12:24,1:0,1583,2057.9
29,10,13-15,NSE:INDIGO-EQ,1.65,32.85,26.0,6.85,1660.9,4.69,0.5,8.3,7,4,3,0,,0,57.14,13:47,14:20,0:32,301,2061.85
30,15,9-30,NSE:BPCL-EQ,0.35,7.75,6.4,1.35,314.4,1.11,0.5,1.6,7,5,2,0,,0,71.43,10:18,10:54,0:36,1590,2146.5
31,10,9-25,NSE:AXISBANK-EQ,0.7,13.0,10.15,2.85,654.0,1.86,0.5,3.3,7,4,1,0,,2,57.14,10:5,11:50,1:45,765,2180.25
32,15,9-30,NSE:INDIGO-EQ,1.75,42.85,35.3,7.55,1726.0,6.12,0.5,8.75,7,5,1,0,,1,71.43,10:0,10:45,0:45,290,2189.5
33,15,9-15,NSE:BANKBARODA-EQ,0.1,2.6,2.15,0.45,101.1,0.37,0.5,0.55,7,5,1,0,,1,71.43,10:24,11:57,1:33,4946,2225.7
