,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
41,15,10-15,NSE:HINDALCO-EQ,0.35,14.3,11.5,2.8,323.75,1.1,0.5,1.65,13,8,5,0,,0,61.54,10:46,11:24,0:37,1544,4323.2
42,10,10-5,NSE:TITAN-EQ,2.05,84.05,66.05,18.0,2033.7,6.47,0.5,10.15,13,8,5,0,,0,61.54,10:18,11:16,0:57,246,4428.0
43,10,9-25,NSE:SUNPHARMA-EQ,0.85,33.1,25.75,7.35,812.25,2.55,0.5,4.1,13,8,4,0,,1,61.54,9:53,10:48,0:55,616,4527.6
44,15,10-0,NSE:HCLTECH-EQ,1.0,36.0,27.0,9.0,973.1,2.77,0.5,4.85,13,7,5,0,,1,53.85,10:33,12:45,2:11,514,4626.0
45,10,9-25,NSE:ONGC-EQ,0.15,6.85,5.6,1.25,134.9,0.53,0.5,0.7,13,8,3,0,,0,61.54,10:16,11:9,0:53,3706,4632.5
46,15,9-30,NSE:BPCL-EQ,0.3,14.1,11.2,2.9,299.4,1.08,0.5,1.5,13,9,3,0,,1,69.23,10:23,11:3,0:40,1670,4843.0
47,10,9-25,NSE:TECHM-EQ,1.0,47.0,36.95,10.05,973.45,3.62,0.5,4.95,13,9,4,0,,0,69.23,9:56,11:33,1:37,514,5165.7
48,15,10-0,NSE:POWERGRID-EQ,0.25,8.9,6.7,2.2,209.0,0.68,0.5,1.05,13,8,4,0,,0,61.54,11:5,12:20,1:15,2392,5262.4
49,15,10-15,NSE:BIOCON-EQ,0.35,14.9,11.5,3.4,317.0,1.15,0.5,1.6,13,9,3,0,,1,69.23,11:1,12:26,1:25,1577,5361.8
50,10,10-5,NSE:SBILIFE-EQ,1.1,39.3,27.55,11.75,1077.2,3.02,0.5,5.4,13,7,6,0,,0,53.85,10:17,11:57,1:40,464,5452.0
51,15,10-15,NSE:INFY-EQ,1.45,57.65,41.0,16.65,1455.5,4.43,0.5,7.25,13,8,4,0,,1,61.54,11:9,12:48,1:39,344,5727.6
52,15,10-15,NSE:HDFCBANK-EQ,1.35,46.6,31.3,15.3,1331.0,3.58,0.5,6.7,13,7,3,0,,2,53.85,10:40,12:42,2:2,376,5752.8
53,10,10-15,NSE:ICICIBANK-EQ,0.7,24.85,16.8,8.05,692.9,1.91,0.5,3.5,13,7,6,0,,0,53.85,10:43,12:0,1:17,722,5812.1
54,10,10-5,NSE:BANKBARODA-EQ,0.1,4.75,3.6,1.15,95.45,0.37,0.5,0.5,13,9,4,0,,0,69.23,10:20,11:32,1:12,5238,6023.7
55,10,13-15,NSE:POWERGRID-EQ,0.25,7.8,5.2,2.6,208.75,0.6,0.5,1.05,13,7,5,0,,1,53.85,13:35,14:33,0:58,2395,6227.0
56,15,9-15,NSE:INFY-EQ,1.45,58.05,39.85,18.2,1455.5,4.47,0.5,7.3,13,8,1,0,,4,61.54,10:33,12:5,1:31,344,6260.8
57,10,9-25,NSE:LUPIN-EQ,0.65,24.95,17.0,7.95,628.1,1.92,0.5,3.2,13,8,4,0,,1,61.54,9:41,10:8,0:27,796,6328.2
58,10,10-15,NSE:COALINDIA-EQ,0.2,7.7,5.3,2.4,183.0,0.59,0.5,0.95,13,8,4,0,,0,61.54,11:2,11:43,0:41,2732,6556.8
59,15,9-15,NSE:M&M-EQ,1.0,36.7,23.65,13.05,989.2,2.82,0.5,5.05,13,7,1,0,,3,53.85,10:1,11:58,1:56,505,6590.25
