,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
153,15,10-15,NSE:M&M-EQ,1.05,51.75,18.45,33.3,1042.9,3.98,0.5,5.25,13,9,2,0,,1,69.23,10:52,12:10,1:18,479,15950.7
154,10,10-5,NSE:HCLTECH-EQ,1.05,45.75,12.75,33.0,1025.35,3.52,0.5,5.15,13,8,4,0,,0,61.54,10:30,11:42,1:12,488,16104.0
155,10,10-5,NSE:HDFC-EQ,2.3,98.8,25.3,73.5,2251.55,7.6,0.5,11.3,13,9,4,0,,0,69.23,10:32,11:48,1:15,222,16317.0
156,15,9-30,NSE:UPL-EQ,0.75,33.85,9.3,24.55,741.4,2.6,0.5,3.75,13,9,2,0,,1,69.23,10:26,11:53,1:26,674,16546.7
157,10,9-15,NSE:CHOLAFIN-EQ,0.7,33.3,10.9,22.4,672.85,2.56,0.5,3.4,13,10,1,0,,0,76.92,10:34,12:3,1:29,743,16643.2
158,10,10-5,NSE:ONGC-EQ,0.2,8.1,2.55,5.55,166.3,0.62,0.5,0.85,13,10,2,0,,1,76.92,10:33,11:31,0:58,3007,16688.85
159,10,9-15,NSE:SAIL-EQ,0.1,3.95,1.45,2.5,74.75,0.3,0.5,0.4,13,10,0,0,,2,76.92,10:11,11:45,1:34,6689,16722.5
160,10,10-5,NSE:AXISBANK-EQ,0.65,26.95,4.9,22.05,653.65,2.07,0.5,3.3,13,8,4,0,,1,61.54,10:38,11:36,0:57,765,16868.25
161,10,9-25,NSE:TITAN-EQ,2.15,107.05,34.9,72.15,2132.1,8.23,0.5,10.6,13,10,2,0,,1,76.92,9:48,11:17,1:29,235,16955.25
162,10,10-5,NSE:WIPRO-EQ,0.5,20.75,4.55,16.2,468.45,1.6,0.5,2.35,13,8,3,0,,1,61.54,10:28,11:37,1:8,1067,17285.4
163,15,9-15,NSE:IOC-EQ,0.15,4.7,0.5,4.2,118.6,0.36,0.5,0.6,13,8,0,0,,3,61.54,9:58,11:13,1:15,4216,17707.2
164,15,9-15,NSE:SAIL-EQ,0.1,3.95,1.3,2.65,74.6,0.3,0.5,0.4,13,10,1,0,,1,76.92,10:37,11:54,1:16,6702,17760.3
165,10,10-5,NSE:INDUSINDBK-EQ,0.95,45.2,12.4,32.8,916.45,3.48,0.5,4.6,13,10,3,0,,0,76.92,10:28,12:13,1:45,546,17908.8
166,15,10-0,NSE:COALINDIA-EQ,0.25,7.9,0.75,7.15,199.2,0.61,0.5,1.0,13,8,1,0,,2,61.54,10:33,12:15,1:41,2510,17946.5
167,15,9-30,NSE:BANKBARODA-EQ,0.1,5.35,1.5,3.85,103.7,0.41,0.5,0.55,13,8,2,0,,0,61.54,10:18,12:18,2:0,4822,18564.7
168,10,9-15,NSE:IOC-EQ,0.15,5.3,0.85,4.45,118.7,0.41,0.5,0.6,13,9,0,0,,3,69.23,9:41,11:29,1:47,4212,18743.4
169,15,9-30,NSE:INDUSINDBK-EQ,0.95,45.2,10.75,34.45,917.0,3.48,0.5,4.6,13,10,2,0,,0,76.92,10:25,12:12,1:46,545,18775.25
170,15,9-15,NSE:HINDALCO-EQ,0.45,20.05,5.15,14.9,395.8,1.54,0.5,2.05,13,10,1,0,,1,76.92,10:21,11:40,1:19,1263,18818.7
171,15,9-30,NSE:CIPLA-EQ,1.0,46.45,9.8,36.65,968.45,3.57,0.5,4.9,13,9,1,0,,2,69.23,10:3,11:16,1:13,516,18911.4
172,10,13-15,NSE:GRASIM-EQ,1.35,60.15,9.5,50.65,1308.8,4.63,0.5,6.55,13,9,1,0,,2,69.23,13:37,14:27,0:50,382,19348.3
173,10,9-25,NSE:BHARTIARTL-EQ,0.7,34.2,7.7,26.5,669.4,2.63,0.5,3.35,13,10,2,0,,1,76.92,9:45,10:47,1:2,747,19795.5
174,15,10-0,NSE:TATASTEEL-EQ,1.1,51.6,8.4,43.2,1065.25,3.97,0.5,5.4,13,9,1,0,,2,69.23,10:45,11:48,1:3,469,20260.8
175,15,9-30,NSE:JINDALSTEL-EQ,0.4,20.1,5.1,15.0,368.5,1.55,0.5,1.9,13,11,2,0,,0,84.62,10:17,10:55,0:38,1357,20355.0
176,15,9-15,NSE:HDFC-EQ,2.3,100.6,7.95,92.65,2253.0,7.74,0.5,11.3,13,9,0,0,,2,69.23,10:6,11:45,1:38,222,20568.3
177,15,10-15,NSE:BANDHANBNK-EQ,0.35,18.1,4.15,13.95,332.35,1.39,0.5,1.7,13,11,2,0,,0,84.62,10:45,12:2,1:17,1504,20980.8
178,10,9-15,NSE:BIOCON-EQ,0.35,14.95,0.75,14.2,333.9,1.15,0.5,1.7,13,9,0,0,,1,69.23,10:17,11:6,0:48,1497,21257.4
179,10,9-15,NSE:HDFC-EQ,2.3,110.85,14.75,96.1,2252.85,8.53,0.5,11.3,13,10,0,0,,3,76.92,10:2,11:38,1:36,222,21334.2
180,10,10-15,NSE:HDFC-EQ,2.3,109.45,12.4,97.05,2253.1,8.42,0.5,11.3,13,9,2,0,,0,69.23,10:35,11:50,1:15,222,21545.1
181,10,9-25,NSE:ICICIBANK-EQ,0.75,36.0,4.7,31.3,725.95,2.77,0.5,3.65,13,9,3,0,,0,69.23,9:54,11:46,1:52,689,21565.7
182,10,9-15,NSE:TATASTEEL-EQ,1.1,52.1,2.3,49.8,1069.4,4.01,0.5,5.45,13,10,0,0,,1,76.92,9:52,11:4,1:12,468,23306.4
183,15,10-0,NSE:JINDALSTEL-EQ,0.4,22.1,2.55,19.55,368.5,1.7,0.5,1.9,13,12,1,0,,0,92.31,10:40,11:20,0:40,1357,26529.35
