,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
76,HDFC,2021-10-25,EQ,2903.95,2905.0,2919.0,2856.25,2900.0,2896.15,2890.77,3463553,1001233965450000.0,167820,2208406,63.75999999999999,-,0,0.385
77,HDFC,2021-10-26,EQ,2896.15,2908.0,2934.0,2896.0,2920.75,2911.65,2914.1,2430141,708167441210000.0,107553,1665057,68.52,-,0,0.385
26,TECHM,2021-10-25,EQ,1517.45,1531.0,1535.0,1483.8,1531.0,1524.1,1510.82,3890467,587778846305000.0,133711,1452439,37.33,-,0,0.383
27,TECHM,2021-10-26,EQ,1524.1,1571.9,1630.0,1543.0,1564.0,1563.3,1590.72,16978043,2700733624215000.0,424932,3414066,20.11,-,0,0.383
80,GRASIM,2021-10-25,EQ,1713.8,1700.0,1719.7,1669.15,1709.05,1710.65,1699.36,573813,97511646780000.0,24832,137709,24.0,-,0,0.382
81,GRASIM,2021-10-26,EQ,1710.65,1717.0,1767.0,1704.25,1746.9,1739.4,1747.31,1334788,233228566325000.0,44209,537289,40.25,-,0,0.382
34,TATACONSUM,2021-10-25,EQ,795.25,793.0,800.6,773.6,786.25,788.95,785.82,2954698,232185107265000.0,80656,1226814,41.52,-,0,0.379
35,TATACONSUM,2021-10-26,EQ,788.95,786.1,811.9,786.1,810.6,808.9,800.75,1776800,142276514220000.0,43410,735904,41.42,-,0,0.379
18,WIPRO,2021-10-25,EQ,682.4,682.75,684.2,660.8,667.25,667.7,667.74,8810958,588346311915000.0,155221,4156554,47.17,-,0,0.373
19,WIPRO,2021-10-26,EQ,667.7,671.05,678.8,665.0,670.0,668.15,669.48,6096983,408179161945000.0,103342,2687152,44.07,-,0,0.373
38,SHREECEM,2021-10-25,EQ,27738.2,27625.0,27738.15,26811.2,27250.0,27275.0,27265.49,20656,56319588025000.0,7814,4639,22.46,-,0,0.37
39,SHREECEM,2021-10-26,EQ,27275.0,27320.0,27995.0,27319.0,27848.0,27777.9,27723.29,28367,78642667640000.0,9027,12285,43.31,-,0,0.37
52,MARUTI,2021-10-25,EQ,7408.9,7355.0,7396.05,7219.65,7256.0,7260.6,7285.22,248058,180715657060000.0,39214,76016,30.64,-,0,0.37
53,MARUTI,2021-10-26,EQ,7260.6,7265.0,7337.95,7210.2,7294.0,7297.35,7275.61,292203,212595558765000.0,35450,132268,45.27,-,0,0.37
44,RELIANCE,2021-10-25,EQ,2627.4,2680.0,2680.0,2570.0,2607.0,2601.8,2611.17,7937067,2072500685930000.0,317548,2950789,37.18,-,0,0.367
45,RELIANCE,2021-10-26,EQ,2601.8,2617.1,2668.9,2603.15,2666.3,2661.05,2635.7,4499706,1185985953685000.0,199021,2113316,46.97,-,0,0.367
36,SUNPHARMA,2021-10-25,EQ,812.55,810.0,821.25,795.55,811.95,813.2,809.53,2129988,172429737725000.0,52014,772886,36.29,-,0,0.361
37,SUNPHARMA,2021-10-26,EQ,813.2,817.0,823.9,806.3,814.95,813.5,814.67,1628608,132677009984999.98,42967,561024,34.45,-,0,0.361
78,HCLTECH,2021-10-25,EQ,1194.0,1184.05,1190.0,1157.15,1168.0,1165.4,1166.4,6690819,780414193105000.0,159478,4412401,65.95,-,0,0.359
