,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
110,INDUSTOWER,2022-06-15,EQ,201.4,203.4,207.15,197.7,205.8,206.15,204.31,4482071,91574834450000.0,25335,2621903,58.5,-,0,0.539
111,INDUSTOWER,2022-06-16,EQ,206.15,207.95,207.95,204.05,206.95,206.5,206.15,5132759,105811403240000.0,27008,3357968,65.42,-,0,0.539
196,ADANIENT,2022-06-15,EQ,2196.45,2218.4,2219.7,2174.2,2176.5,2184.6,2193.26,1313510,288087463315000.0,46859,192599,14.66,-,0,0.538
197,ADANIENT,2022-06-16,EQ,2184.6,2205.0,2217.3,2076.05,2084.95,2083.0,2135.55,2131789,455254834955000.0,61940,356132,16.71,-,0,0.538
40,TATASTEEL,2022-06-15,EQ,996.15,953.95,974.25,950.65,960.5,959.55,961.7,9244333,889028954960000.0,224117,2543989,27.52,-,0,0.533
41,TATASTEEL,2022-06-16,EQ,959.55,975.0,975.0,898.2,898.65,901.7,931.04,12274105,1142772360330000.0,337857,3607296,29.39,-,0,0.533
170,BANKBARODA,2022-06-15,EQ,100.55,101.0,102.1,99.4,100.2,100.1,100.64,15884977,159866032230000.0,43653,4818426,30.33,-,0,0.529
171,BANKBARODA,2022-06-16,EQ,100.1,101.6,102.15,97.05,97.85,97.5,99.59,24322328,242214845550000.0,74335,6276874,25.81,-,0,0.529
124,HINDALCO,2022-06-15,EQ,358.3,360.0,362.9,356.05,358.1,357.5,359.25,8393144,301522392415000.0,115721,3083511,36.74,-,0,0.525
125,HINDALCO,2022-06-16,EQ,357.5,360.4,363.75,332.3,333.4,336.1,347.32,16614475,577046100355000.0,172799,5233336,31.5,-,0,0.525
82,NAUKRI,2022-06-15,EQ,3607.6,3623.95,3677.8,3600.45,3640.1,3643.75,3638.82,228374,83101159890000.0,22378,54865,24.02,-,0,0.517
83,NAUKRI,2022-06-16,EQ,3643.75,3680.55,3718.0,3574.2,3620.0,3611.25,3628.14,516775,187492992490000.0,42750,233499,45.18,-,0,0.517
86,MINDTREE,2022-06-15,EQ,2922.0,2931.0,2973.25,2912.05,2926.0,2929.25,2938.79,249157,73221998465000.0,19554,66664,26.76,-,0,0.516
87,MINDTREE,2022-06-16,EQ,2929.25,2979.0,2999.95,2800.05,2822.0,2814.8,2885.98,454194,131079308190000.02,31688,106664,23.48,-,0,0.516
64,PNB,2022-06-15,EQ,29.9,30.0,30.2,29.85,29.9,29.95,30.0,11190067,33564954935000.004,23644,2746796,24.55,-,0,0.514
65,PNB,2022-06-16,EQ,29.95,30.15,30.25,28.9,28.95,29.05,29.46,24073157,70925952285000.0,40742,6587988,27.37,-,0,0.514
102,JSWSTEEL,2022-06-15,EQ,561.9,562.1,569.0,557.05,563.05,563.0,562.61,3803101,213966459690000.0,48640,1111206,29.22,-,0,0.512
103,JSWSTEEL,2022-06-16,EQ,563.0,571.5,571.5,544.45,546.0,545.85,555.92,4899759,272385842770000.0,59413,1570982,32.06,-,0,0.512
78,NMDC,2022-06-15,EQ,113.75,114.8,115.1,113.45,114.3,114.05,114.11,4357037,49717427695000.0,25852,1639031,37.62,-,0,0.507
79,NMDC,2022-06-16,EQ,114.05,115.25,115.45,107.6,108.1,108.0,110.73,8991298,99556787440000.0,50912,2984967,33.2,-,0,0.507
