SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
MOTHERSUMI,2021-09-22,EQ,220.1,220.0,226.0,219.15,224.3,224.8,224.01,5062162,113396390220000.0,52897,2001966,39.55,-,0
MOTHERSUMI,2021-09-23,EQ,224.8,226.9,229.2,225.3,226.8,227.55,227.33,4106997,93366006955000.0,47692,1880883,45.8,-,0
MCDOWELL-N,2021-09-22,EQ,746.85,745.0,781.95,745.0,772.5,773.5,769.9,3854537,296759000730000.0,74362,1074818,27.88,-,0
MCDOWELL-N,2021-09-23,EQ,773.5,784.0,843.5,775.35,828.0,829.15,818.69,15131123,1238772877095000.0,262062,3081240,20.36,-,0
MARUTI,2021-09-22,EQ,6777.0,6820.0,6846.0,6785.0,6821.0,6831.0,6815.93,548623,373937618185000.0,51499,310469,56.59,-,0
MARUTI,2021-09-23,EQ,6831.0,6868.0,6879.9,6821.0,6843.0,6846.7,6847.94,432740,296337902420000.0,44526,236985,54.76,-,0
MARICO,2021-09-22,EQ,560.7,560.7,567.7,560.7,566.0,565.2,564.9,1763460,99617896465000.0,39371,1216221,68.97,-,0
MARICO,2021-09-23,EQ,565.2,570.0,573.1,562.85,568.75,566.8,568.41,2581525,146735482385000.0,49555,1841221,71.32,-,0
LUPIN,2021-09-22,EQ,930.1,930.1,944.0,929.7,941.0,940.0,938.2,1577549,148005633645000.0,46808,951784,60.33,-,0
LUPIN,2021-09-23,EQ,940.0,948.0,948.0,930.0,938.9,940.35,938.11,1054360,98910465535000.0,26064,304579,28.89,-,0
LTI,2021-09-22,EQ,5739.75,5770.1,5880.0,5722.8,5862.0,5848.3,5819.39,269591,156885451205000.0,27603,80655,29.92,-,0
LTI,2021-09-23,EQ,5848.3,5916.95,6098.0,5860.0,6090.0,6036.7,5968.98,280558,167464536975000.0,31566,89937,32.06,-,0
LT,2021-09-22,EQ,1720.9,1720.9,1730.0,1706.0,1707.0,1710.9,1717.92,1487933,255614346969999.97,69608,910453,61.19,-,0
LT,2021-09-23,EQ,1710.9,1718.3,1775.0,1715.05,1774.55,1769.7,1757.75,3702946,650885794940000.0,132272,2263739,61.13000000000001,-,0
KOTAKBANK,2021-09-22,EQ,2010.95,2016.5,2022.4,1978.8,1991.0,1985.55,1998.64,1911809,382102208065000.0,77186,604977,31.64,-,0
KOTAKBANK,2021-09-23,EQ,1985.55,2004.0,2052.0,1990.9,2024.05,2024.0,2024.09,2989107,605021468925000.0,104489,1333371,44.61,-,0
JSWSTEEL,2021-09-22,EQ,668.95,671.8,683.4,666.2,678.0,678.55,675.25,8147214,550141161910000.06,97390,2290310,28.110000000000003,-,0
JSWSTEEL,2021-09-23,EQ,678.55,685.3,687.25,674.1,674.3,677.25,680.68,4039612,274968354819999.97,57343,1603580,39.7,-,0
