SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
HCLTECH,2022-02-17,EQ,1167.8,1174.0,1174.0,1160.0,1161.9,1163.05,1166.3,1644055,191745528880000.0,52253,783671,47.67,-,0
HCLTECH,2022-02-18,EQ,1163.05,1152.85,1170.1,1150.1,1165.6,1165.0,1160.52,2166690,251447835790000.0,58646,1186112,54.74,-,0
GRASIM,2022-02-17,EQ,1721.3,1737.95,1751.8,1700.0,1701.8,1711.25,1722.15,1067390,183820857330000.0,43973,460512,43.14,-,0
GRASIM,2022-02-18,EQ,1711.25,1702.0,1739.9,1698.0,1716.95,1722.75,1720.7,1200407,206554277055000.0,36544,489505,40.78,-,0
EICHERMOT,2022-02-17,EQ,2706.45,2729.95,2762.75,2700.1,2714.8,2722.75,2727.36,572432,156122689190000.0,32216,191111,33.39,-,0
EICHERMOT,2022-02-18,EQ,2722.75,2703.2,2739.7,2688.0,2689.25,2699.25,2714.95,311304,84517397680000.0,32331,117164,37.64,-,0
DRREDDY,2022-02-17,EQ,4316.45,4322.9,4335.25,4293.2,4300.0,4301.0,4314.63,229031,98818479360000.0,25017,105990,46.28,-,0
DRREDDY,2022-02-18,EQ,4301.0,4280.0,4343.0,4264.6,4320.05,4321.15,4316.37,358108,154572757635000.0,40563,187280,52.300000000000004,-,0
COALINDIA,2022-02-17,EQ,163.85,164.7,165.5,162.7,162.9,163.05,163.96,6906440,113240540975000.0,46655,3034800,43.94,-,0
COALINDIA,2022-02-18,EQ,163.05,163.0,168.25,162.6,167.3,167.3,166.77,23740696,395921906725000.0,114929,6866717,28.92,-,0
CIPLA,2022-02-17,EQ,933.1,934.8,955.5,925.7,927.9,928.2,940.87,2843010,267491181735000.0,65672,784999,27.61,-,0
CIPLA,2022-02-18,EQ,928.2,927.5,929.85,903.05,909.05,909.1,909.41,3643338,331327787830000.0,107668,1913314,52.52,-,0
BRITANNIA,2022-02-17,EQ,3462.0,3482.6,3483.0,3430.0,3455.0,3464.1,3456.55,173362,59923359150000.0,15203,80097,46.2,-,0
BRITANNIA,2022-02-18,EQ,3464.1,3450.0,3495.0,3444.15,3475.2,3481.65,3475.77,121161,42112718465000.0,11442,53489,44.15,-,0
BPCL,2022-02-17,EQ,374.1,375.95,377.25,371.0,373.2,373.0,373.94,2612160,97678052035000.0,38903,1213731,46.46,-,0
BPCL,2022-02-18,EQ,373.0,371.45,375.95,371.45,372.85,373.15,373.85,2210217,82628419470000.0,37647,955449,43.23,-,0
BHARTIARTL,2022-02-17,EQ,721.8,724.45,727.5,715.0,716.15,717.0,720.02,5107708,367766198335000.0,88553,2594148,50.79,-,0
BHARTIARTL,2022-02-18,EQ,717.0,712.05,719.55,711.35,712.0,712.55,715.65,4099366,293371934375000.0,78724,2006827,48.95,-,0
BAJFINANCE,2022-02-17,EQ,7068.6,7120.0,7128.0,6982.0,7055.0,7082.45,7071.34,903616,638977914560000.0,85195,218189,24.15,-,0
BAJFINANCE,2022-02-18,EQ,7082.45,7020.0,7116.0,7010.0,7029.85,7030.1,7069.13,762517,539033034105000.0,72966,181765,23.84,-,0
BAJAJ-AUTO,2022-02-17,EQ,3586.9,3590.1,3660.0,3590.1,3598.95,3597.3,3630.76,513917,186590710280000.0,38108,164857,32.08,-,0
BAJAJ-AUTO,2022-02-18,EQ,3597.3,3597.0,3642.5,3563.6,3636.6,3632.15,3620.43,277299,100394186340000.0,20737,77504,27.950000000000003,-,0
ASIANPAINT,2022-02-17,EQ,3252.85,3273.0,3294.95,3236.4,3255.0,3265.85,3265.24,636735,207909014270000.0,50052,290431,45.61,-,0
ASIANPAINT,2022-02-18,EQ,3265.85,3236.15,3272.0,3230.05,3255.3,3258.45,3252.84,423801,137855825955000.0,42733,163180,38.5,-,0
ADANIPORTS,2022-02-17,EQ,740.75,741.1,745.0,731.35,733.0,734.2,738.47,3407347,251621114090000.0,56595,577930,16.96,-,0
ADANIPORTS,2022-02-18,EQ,734.2,729.9,739.2,725.5,728.45,727.5,732.49,2151557,157599934390000.0,41060,281107,13.07,-,0
