SYMBOL,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency
MARUTI,EQ,7640.0,7680.0,7736.0,7461.0,7501.0,7494.15,7541.65,1128089,850765625140000.0,116860,328854,0.2915,False
MARUTI,EQ,7494.15,7515.0,7638.0,7474.5,7572.9,7574.6,7574.24,912372,691052142350000.0,84897,174287,0.19100000000000003,False
MARICO,EQ,414.0,415.35,416.9,406.0,409.0,408.2,410.39,1683298,69080937050000.0,19986,461465,0.2741,False
MARICO,EQ,408.2,410.2,413.95,408.5,412.3,411.25,410.95,1605165,65963721929999.99,28411,355656,0.22160000000000002,False
M&M,EQ,865.5,891.0,952.05,891.0,929.5,928.4,929.21,21179625,1968030988030000.0,384902,3298612,0.1557,False
M&M,EQ,866.5,879.9,881.7,841.2,862.85,865.5,860.91,15668083,1348886131580000.0,276241,2269089,0.1448,False
LUPIN,EQ,1069.85,1079.9,1087.0,1061.5,1068.55,1072.6,1074.41,2040758,219260379069999.97,55134,525663,0.2576,False
LUPIN,EQ,1051.3,1059.4,1081.9,1042.85,1072.0,1069.85,1060.07,3230271,342432949900000.0,72301,692594,0.2144,False
LTI,EQ,4124.65,4161.8,4165.4,4075.0,4118.0,4101.9,4104.1,111277,45669240695000.0,21419,61716,0.5546,False
LTI,EQ,4303.7,4301.0,4320.0,4118.6,4136.0,4124.65,4171.16,142196,59312187954999.99,32606,77179,0.5428000000000001,False
LT,EQ,1516.5,1521.15,1570.0,1520.0,1553.0,1551.8,1552.37,5223019,810804277020000.0,163234,1714281,0.3282,False
LT,EQ,1529.8,1534.4,1547.0,1511.1,1515.7,1516.5,1528.85,3270494,500008276200000.0,133202,938028,0.2868,False
KOTAKBANK,EQ,1910.4,1915.0,1998.5,1913.15,1990.0,1982.7,1975.93,16268336,3214507458845000.0,233945,6485686,0.3987,False
KOTAKBANK,EQ,1982.7,2000.0,2030.0,1951.5,1955.1,1957.15,1985.12,4021475,798311044235000.0,137760,1205107,0.2997,False
ITC,EQ,234.35,237.5,238.05,231.5,233.45,233.1,234.25,41495834,972043929150000.0,233390,15480194,0.37310000000000004,False
ITC,EQ,229.95,232.15,238.85,227.25,233.75,234.35,233.77,125490301,2933635411715000.0,462141,30643189,0.24420000000000003,False
IOC,EQ,102.4,104.0,104.4,102.45,104.4,104.1,103.6,37924977,392911971115000.0,92391,14125414,0.3725,False
IOC,EQ,103.6,104.5,104.6,102.05,102.45,102.4,102.88,31422905,323267212005000.0,69926,10751501,0.3422,False
INFY,EQ,1279.35,1286.4,1288.75,1262.0,1273.0,1272.1,1270.01,5477481,695646841735000.0,176339,2774704,0.5065999999999999,False
INFY,EQ,1272.1,1285.5,1310.0,1275.5,1310.0,1303.55,1292.02,6921922,894325291040000.0,198135,3121995,0.451,False
INDUSTOWER,EQ,253.85,256.0,256.3,246.8,255.0,254.05,252.67,7472097,188796448635000.0,81278,4455346,0.5963,False
INDUSTOWER,EQ,254.05,239.85,245.0,236.65,240.0,239.95,240.98,6746469,162573883245000.0,64414,3519451,0.5217,False
INDUSINDBK,EQ,1025.1,1036.05,1055.0,1028.0,1037.9,1035.1,1042.33,7162284,746543871015000.0,149679,1601145,0.2236,False
INDUSINDBK,EQ,1032.15,1045.0,1085.0,1016.3,1028.0,1025.1,1050.22,19524257,2050485524055000.0,354818,2762320,0.14150000000000001,False
INDIGO,EQ,1672.35,1692.85,1732.4,1667.5,1675.0,1680.85,1702.63,1716622,292276705695000.0,56487,354495,0.2065,False
INDIGO,EQ,1680.85,1682.0,1743.9,1680.85,1707.0,1695.95,1718.15,1232332,211733207915000.0,45502,249401,0.2024,False
IGL,EQ,537.0,542.0,549.65,538.55,545.75,543.85,543.1,1349250,73277149320000.0,28692,433205,0.3211,False
IGL,EQ,545.45,549.3,550.1,535.1,537.95,537.0,541.12,852355,46122989575000.0,29612,205254,0.2408,False
ICICIPRULI,EQ,472.35,474.0,480.95,472.05,476.85,476.8,475.27,2499143,118776341175000.0,74847,1272891,0.5093,False
ICICIPRULI,EQ,476.6,477.0,484.5,470.05,472.9,472.35,475.52,2196185,104433350410000.0,61696,817392,0.3722,False
ICICIBANK,EQ,614.15,622.35,633.95,622.35,629.4,629.6,629.35,18230551,1147333232875000.0,207409,7076895,0.3882,False
ICICIBANK,EQ,628.3,628.3,635.3,611.0,617.0,614.15,621.31,32015570,1989149655655000.0,393296,11570841,0.3614,False
HINDZINC,EQ,294.75,295.0,295.0,287.5,293.05,293.25,292.29,1113508,32547078055000.0,13852,625169,0.5614,False
HINDZINC,EQ,293.25,293.0,306.4,290.05,296.8,297.3,298.89,2464990,73676793975000.0,32104,769582,0.3122,False
HINDUNILVR,EQ,2269.55,2288.0,2288.7,2230.3,2237.0,2236.65,2253.22,2780672,626546632120000.0,155971,1640042,0.5898,False
HINDUNILVR,EQ,2245.6,2245.6,2285.0,2241.0,2267.05,2269.55,2263.84,4036942,913900220210000.0,135087,2371338,0.5874,False
HINDPETRO,EQ,225.05,227.0,231.3,226.25,229.8,229.55,229.38,3713106,85172710700000.0,29084,1454319,0.39170000000000005,False
HINDPETRO,EQ,229.6,232.7,233.0,224.3,225.55,225.05,228.24,5956692,135952936359999.98,38033,2269288,0.381,False
HINDALCO,EQ,262.05,264.0,280.55,263.55,278.55,278.95,274.29,27556901,755860056350000.0,207524,5990316,0.21739999999999998,False
HINDALCO,EQ,261.85,264.0,266.0,255.9,262.6,262.05,261.6,12833374,335726227100000.0,86179,2190252,0.17070000000000002,False
HEROMOTOCO,EQ,3429.2,3478.0,3506.9,3415.4,3482.75,3495.0,3476.44,1004959,349368270725000.0,78602,282160,0.2808,False
HEROMOTOCO,EQ,3440.7,3500.0,3560.0,3366.0,3425.8,3429.2,3448.88,2719249,937835951370000.1,155888,343824,0.1264,False
HDFCLIFE,EQ,680.4,682.6,684.95,672.4,681.35,681.55,677.41,2759333,186919450830000.0,125060,1534420,0.5561,False
HDFCLIFE,EQ,681.55,685.85,691.4,677.25,683.35,684.05,685.85,3887493,266621781535000.0,92792,1736173,0.4466,False
HDFCBANK,EQ,1597.6,1620.0,1631.65,1595.7,1609.0,1605.25,1614.56,8723790,1408507607330000.0,228373,3412505,0.3912,False
HDFCBANK,EQ,1579.1,1548.0,1618.25,1548.0,1597.2,1597.6,1595.45,13527358,2158222844300000.0,274934,5044918,0.3729,False
HDFCAMC,EQ,3022.65,3025.55,3051.1,2934.45,2965.65,2966.8,2981.65,242841,72406701360000.0,21978,112841,0.4647,False
HDFCAMC,EQ,2966.8,2984.0,3094.0,2972.1,3088.0,3086.7,3054.71,291684,89100957055000.0,28904,124351,0.4263,False
HDFC,EQ,2721.5,2765.0,2765.0,2711.1,2735.1,2733.35,2734.19,3807824,1041133236445000.1,164151,2156322,0.5663,False
HDFC,EQ,2707.75,2724.5,2767.8,2696.2,2721.0,2721.5,2730.71,4575345,1249393354390000.0,185133,2285725,0.49960000000000004,False
HCLTECH,EQ,957.65,960.8,963.9,940.05,947.85,946.15,949.12,4631703,439602661325000.0,104547,1957789,0.4227,False
HCLTECH,EQ,946.15,955.0,964.4,941.35,959.5,957.75,954.03,6509526,621031501000000.0,172264,2599006,0.3993,False
HAVELLS,EQ,1134.05,1140.0,1158.0,1106.35,1112.5,1110.05,1130.77,2156894,243894712280000.03,64260,542301,0.2514,False
HAVELLS,EQ,1110.05,1115.2,1147.8,1110.55,1130.0,1126.2,1131.31,1714057,193912316460000.0,66762,319519,0.1864,False
GRASIM,EQ,1186.1,1186.0,1220.0,1185.0,1213.0,1210.8,1206.34,1955804,235935700885000.0,46930,580951,0.297,False
GRASIM,EQ,1188.5,1188.5,1208.8,1173.0,1185.8,1186.1,1188.23,1636133,194410198100000.0,58845,371641,0.22710000000000002,False
GODREJCP,EQ,768.75,770.0,773.8,746.0,751.7,749.15,756.57,859569,65032569290000.0,22699,256770,0.2987,False
GODREJCP,EQ,749.15,756.0,761.35,732.0,733.0,735.4,746.17,2620168,195509525080000.0,69867,628526,0.2399,False
GAIL,EQ,130.7,132.2,132.7,127.5,128.9,128.2,129.54,16472506,213390794810000.0,71825,4457744,0.2706,False
GAIL,EQ,128.2,129.9,134.3,129.15,131.6,131.4,132.32,27756625,367279677760000.0,112200,7287700,0.2626,False
EICHERMOT,EQ,2963.45,2973.2,2990.0,2905.2,2930.0,2932.15,2939.82,915838,269240052905000.03,47243,218871,0.239,False
EICHERMOT,EQ,2932.15,2934.0,2986.0,2930.1,2973.9,2970.4,2964.0,654484,193988894135000.0,38932,82366,0.1258,False
DMART,EQ,2946.05,2948.0,3009.0,2910.5,3005.0,2984.4,2956.83,442778,130921852950000.0,36415,162576,0.36719999999999997,False
DMART,EQ,2959.85,2959.95,2987.0,2922.85,2935.95,2946.05,2958.45,349721,103463084725000.0,35167,84603,0.24190000000000003,False
DIVISLAB,EQ,3678.9,3699.0,3859.8,3665.05,3853.0,3822.45,3768.75,2152555,811245220865000.0,127248,698423,0.3245,False
DIVISLAB,EQ,3822.45,3799.0,3888.0,3650.0,3783.05,3781.85,3790.16,2744564,1040233534879999.9,154000,771841,0.2812,False
DABUR,EQ,521.75,522.8,526.5,517.3,519.35,518.4,520.84,2667420,138930882759999.98,42242,1527090,0.5725,False
DABUR,EQ,526.1,527.0,528.55,517.8,522.9,521.75,521.09,2592937,135115697255000.0,34602,1223051,0.4717,False
COALINDIA,EQ,143.6,144.1,144.3,139.35,140.8,140.85,141.42,19930467,281847713720000.0,81218,8186460,0.4108,False
COALINDIA,EQ,140.85,141.05,142.4,140.3,141.3,141.55,141.49,11810439,167102158155000.0,50738,4509098,0.38180000000000003,False
CIPLA,EQ,847.7,852.0,859.25,841.05,846.05,847.25,850.7,4244906,361112780480000.0,89383,1015609,0.2393,False
CIPLA,EQ,834.45,839.6,854.9,830.5,848.0,847.7,844.64,7381183,623445390515000.0,116960,1509438,0.2045,False
CADILAHC,EQ,475.25,478.0,479.9,472.65,473.8,473.45,475.35,3717127,176694481020000.0,49126,1691328,0.455,False
CADILAHC,EQ,479.2,482.5,488.95,471.85,474.8,475.25,480.9,8272131,397803502010000.0,89092,1849687,0.2236,False
BRITANNIA,EQ,3541.65,3601.0,3616.9,3464.1,3476.1,3473.7,3495.14,2388271,834735105050000.0,137713,1034574,0.43320000000000003,False
BRITANNIA,EQ,3580.0,3616.0,3616.0,3530.45,3541.5,3541.65,3560.88,1159183,412771597175000.0,72807,483513,0.4171,False
