,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
28,SHREECEM,2021-11-12,EQ,29010.55,29228.45,29539.9,28869.6,29400.0,29388.9,29165.98,23683,69073791940000.0,8184,9201,38.85,-,0,0.363
29,SHREECEM,2021-11-15,EQ,29388.9,29450.0,29748.0,29031.25,29031.25,29077.2,29250.03,12910,37761792700000.0,5555,4979,38.57,-,0,0.363
34,RELIANCE,2021-11-12,EQ,2554.55,2562.9,2598.75,2557.0,2588.0,2593.1,2582.61,4020744,1038400984425000.0,149602,2336224,58.10000000000001,-,0,0.361
35,RELIANCE,2021-11-15,EQ,2593.1,2600.0,2602.2,2570.0,2574.5,2577.8,2581.57,2216708,572259425670000.0,107475,1054022,47.55,-,0,0.361
70,HDFCLIFE,2021-11-12,EQ,702.6,708.85,722.0,704.8,720.0,720.6,717.6,5345270,383576591460000.0,116405,2693419,50.39,-,0,0.357
71,HDFCLIFE,2021-11-15,EQ,720.6,723.95,723.95,711.2,713.0,714.6,715.46,1917369,137179220770000.0,61750,1158257,60.41,-,0,0.357
32,SBILIFE,2021-11-12,EQ,1153.2,1154.0,1177.0,1147.6,1175.0,1174.9,1166.75,1281030,149463605900000.0,65258,646376,50.46000000000001,-,0,0.356
33,SBILIFE,2021-11-15,EQ,1174.9,1177.2,1179.5,1155.5,1157.75,1159.9,1163.53,662558,77090815445000.0,34655,369979,55.84,-,0,0.356
40,NTPC,2021-11-12,EQ,136.65,138.2,138.2,134.65,136.45,136.45,135.95,9306659,126521906034999.98,45177,4654194,50.01,-,0,0.353
41,NTPC,2021-11-15,EQ,136.45,137.3,137.65,136.0,137.1,137.15,136.85,3991733,54627654190000.0,45118,1537892,38.53,-,0,0.353
36,POWERGRID,2021-11-12,EQ,182.15,183.7,183.7,180.3,182.0,182.0,181.78,7193005,130756242059999.98,70263,5076152,70.57,-,0,0.348
37,POWERGRID,2021-11-15,EQ,182.0,182.2,188.75,182.0,187.7,188.3,185.6,18616006,345512418385000.0,95425,13317745,71.54,-,0,0.348
56,IOC,2021-11-12,EQ,133.3,134.0,134.8,132.05,133.2,132.95,133.13,9503361,126515275834999.98,54366,4484754,47.19,-,0,0.347
57,IOC,2021-11-15,EQ,132.95,133.25,134.15,132.0,132.6,132.85,132.82,5872665,78002583980000.0,50371,2487174,42.35,-,0,0.347
68,HEROMOTOCO,2021-11-12,EQ,2700.9,2720.0,2720.0,2680.0,2685.0,2683.05,2691.64,352693,94932375255000.0,32511,160470,45.5,-,0,0.347
69,HEROMOTOCO,2021-11-15,EQ,2683.05,2735.0,2784.8,2686.0,2698.0,2693.25,2734.73,2023708,553429390830000.0,133775,670929,33.15,-,0,0.347
16,ULTRACEMCO,2021-11-12,EQ,8050.65,8085.0,8113.8,8005.0,8089.2,8080.75,8053.8,180509,145378383370000.0,22305,99226,54.97,-,0,0.346
17,ULTRACEMCO,2021-11-15,EQ,8080.75,8080.0,8172.55,8031.0,8038.0,8050.8,8077.38,119066,96174116250000.0,17981,36917,31.010000000000005,-,0,0.346
82,DIVISLAB,2021-11-12,EQ,4833.25,4895.45,4895.45,4810.0,4838.15,4843.8,4835.12,356046,172152360840000.0,31531,174281,48.95,-,0,0.346
83,DIVISLAB,2021-11-15,EQ,4843.8,4868.0,4927.0,4852.8,4906.15,4907.65,4883.55,292784,142982456495000.0,32355,145953,49.85,-,0,0.346
48,LT,2021-11-12,EQ,1931.7,1940.0,1965.0,1928.1,1962.0,1959.95,1946.26,2026320,394374698385000.0,85379,1103355,54.45000000000001,-,0,0.343
49,LT,2021-11-15,EQ,1959.95,1961.25,1974.5,1943.0,1948.8,1947.05,1955.0,1127678,220461470405000.03,53758,622960,55.24,-,0,0.343
54,ITC,2021-11-12,EQ,230.0,231.2,233.95,229.15,232.85,232.9,231.88,11855531,274907868550000.0,99013,4459244,37.61,-,0,0.337
55,ITC,2021-11-15,EQ,232.9,233.95,239.0,233.1,238.15,238.1,236.77,38755267,917615420800000.0,176533,21205338,54.72,-,0,0.337
86,CIPLA,2021-11-12,EQ,904.9,910.8,917.0,905.0,915.8,915.95,911.42,936613,85364373000000.0,40827,503423,53.75,-,0,0.334
87,CIPLA,2021-11-15,EQ,915.95,915.0,939.85,910.1,936.5,938.15,931.55,2615304,243627613480000.03,69759,1022722,39.11,-,0,0.334
80,DRREDDY,2021-11-12,EQ,4814.95,4850.0,4870.0,4815.0,4845.0,4843.25,4843.56,233342,113020704434999.98,19276,136526,58.51,-,0,0.328
81,DRREDDY,2021-11-15,EQ,4843.25,4841.0,4899.0,4833.05,4867.65,4873.65,4866.33,267479,130164210775000.0,20842,145342,54.34,-,0,0.328
72,HDFCBANK,2021-11-12,EQ,1548.3,1550.0,1559.05,1545.05,1554.45,1553.0,1551.65,7457046,1157072204280000.0,170825,6028992,80.85,-,0,0.323
73,HDFCBANK,2021-11-15,EQ,1553.0,1562.1,1571.85,1554.4,1555.0,1557.25,1561.48,4766797,744324091185000.0,231105,3348551,70.25,-,0,0.323
94,BAJAJ-AUTO,2021-11-12,EQ,3749.95,3782.0,3782.0,3615.7,3640.0,3635.05,3657.43,745428,272635046610000.0,71584,312848,41.97,-,0,0.323
95,BAJAJ-AUTO,2021-11-15,EQ,3635.05,3651.0,3673.9,3580.05,3598.0,3601.15,3606.11,551238,198782449670000.0,46673,300148,54.45000000000001,-,0,0.323
58,INFY,2021-11-12,EQ,1733.3,1743.0,1782.85,1738.05,1779.5,1780.2,1766.51,5069009,895443697540000.0,142273,3421192,67.49,-,0,0.321
59,INFY,2021-11-15,EQ,1780.2,1782.1,1800.0,1775.5,1785.0,1787.15,1793.71,4354074,780995700885000.0,154854,2972173,68.26,-,0,0.321
22,TCS,2021-11-12,EQ,3488.2,3506.0,3534.15,3485.7,3524.0,3526.05,3509.52,1747259,613204878570000.0,98323,1086001,62.150000000000006,-,0,0.294
23,TCS,2021-11-15,EQ,3526.05,3528.0,3569.6,3528.0,3550.0,3553.3,3554.41,1809157,643048408455000.0,113981,1104175,61.03000000000001,-,0,0.294
42,NESTLEIND,2021-11-12,EQ,18854.0,18950.0,19259.2,18860.85,19230.0,19142.45,19055.18,66512,126739802745000.0,17184,35523,53.41,-,0,0.284
43,NESTLEIND,2021-11-15,EQ,19142.45,19200.0,19499.0,19069.85,19380.0,19476.6,19354.06,50833,98382506665000.0,14547,26679,52.47999999999999,-,0,0.284
64,HINDUNILVR,2021-11-12,EQ,2376.2,2388.0,2413.6,2376.2,2406.0,2404.95,2391.3,1651974,395036857550000.0,61925,1143232,69.2,-,0,0.284
65,HINDUNILVR,2021-11-15,EQ,2404.95,2404.1,2430.0,2404.1,2425.0,2424.75,2421.09,1007999,244045842795000.0,65358,646621,64.15,-,0,0.284
