,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
139,GAIL,2022-06-14,EQ,146.3,145.6,149.5,145.2,146.9,146.95,147.66,5048744,74551359540000.0,40853,1616084,32.01,-,0,0.413
86,MUTHOOTFIN,2022-06-13,EQ,1062.35,1025.0,1055.0,1023.0,1041.0,1039.8,1039.28,535385,55641490679999.99,24383,209470,39.13,-,0,0.406
87,MUTHOOTFIN,2022-06-14,EQ,1039.8,1039.8,1050.5,1025.15,1033.0,1029.4,1036.51,359691,37282179110000.0,21206,151736,42.19,-,0,0.406
136,GODREJCP,2022-06-13,EQ,749.95,739.0,748.45,734.5,740.5,738.3,741.84,825363,61228942675000.0,55330,508489,61.61,-,0,0.406
137,GODREJCP,2022-06-14,EQ,738.3,735.1,740.75,732.75,740.05,737.1,736.09,822474,60541299360000.0,43392,470094,57.16,-,0,0.406
178,BAJAJHLDNG,2022-06-13,EQ,5001.95,4978.95,4978.95,4800.0,4944.95,4927.9,4930.83,13298,6557019930000.0,3842,6327,47.58,-,0,0.406
179,BAJAJHLDNG,2022-06-14,EQ,4927.9,4951.0,5009.8,4891.25,4892.1,4912.4,4926.71,210550,103731822040000.0,5893,193555,91.93,-,0,0.406
40,TECHM,2022-06-13,EQ,1109.85,1081.2,1084.6,1050.0,1056.0,1051.95,1064.34,2012004,214146344795000.0,91213,1007186,50.06,-,0,0.398
41,TECHM,2022-06-14,EQ,1051.95,1034.0,1056.55,1020.4,1032.5,1030.15,1037.98,5775453,599482029465000.0,131728,3241928,56.13,-,0,0.398
88,MCDOWELL-N,2022-06-13,EQ,786.35,774.0,783.8,765.05,780.9,780.2,776.95,894632,69508607415000.0,44176,363388,40.62,-,0,0.398
89,MCDOWELL-N,2022-06-14,EQ,780.2,779.0,784.5,763.45,766.1,767.95,774.61,832945,64521143304999.99,40333,324055,38.9,-,0,0.398
188,AMBUJACEM,2022-06-13,EQ,365.15,363.05,364.95,361.9,362.8,362.7,362.86,4509163,163618262680000.0,50291,2710272,60.11,-,0,0.398
189,AMBUJACEM,2022-06-14,EQ,362.7,362.1,363.3,358.0,358.95,359.55,360.83,6976071,251720945540000.0,48889,3763126,53.94,-,0,0.398
56,SBIN,2022-06-13,EQ,461.85,454.0,454.05,442.1,446.1,445.85,446.07,13426836,598928459840000.0,203861,5856727,43.62,-,0,0.397
57,SBIN,2022-06-14,EQ,445.85,445.0,449.25,443.35,448.0,448.1,446.47,11351101,506790273885000.06,136687,4257354,37.51,-,0,0.397
60,SBICARD,2022-06-13,EQ,770.0,755.0,757.95,738.2,739.75,740.05,743.91,815164,60641229295000.01,47789,416611,51.11,-,0,0.395
61,SBICARD,2022-06-14,EQ,740.05,735.0,743.55,729.15,733.45,731.6,735.03,795197,58449134160000.0,32559,276005,34.71,-,0,0.395
134,GRASIM,2022-06-13,EQ,1326.5,1300.0,1315.45,1285.65,1293.0,1292.55,1299.89,1199249,155889084195000.0,52355,493304,41.13,-,0,0.394
135,GRASIM,2022-06-14,EQ,1292.55,1299.0,1321.55,1286.1,1309.0,1309.35,1305.87,1065582,139151689065000.02,44734,375706,35.26,-,0,0.394
36,TORNTPHARM,2022-06-13,EQ,2864.25,2832.0,2860.0,2811.05,2821.3,2834.2,2834.12,96551,27363754870000.0,11065,52032,53.89000000000001,-,0,0.393
37,TORNTPHARM,2022-06-14,EQ,2834.2,2829.4,2861.85,2800.0,2806.7,2815.15,2817.85,60627,17083795810000.0,7771,18627,30.72,-,0,0.393
