,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
195,ACC,2021-09-22,EQ,2332.3,2339.3,2379.0,2331.1,2363.0,2365.55,2361.53,308803,72924753095000.0,26657,94533,30.61,-,0,0.34
132,HDFCBANK,2021-09-21,EQ,1559.85,1562.0,1568.65,1528.95,1553.5,1551.95,1544.53,7387498,1141020296340000.0,162406,4642760,62.85000000000001,-,0,0.337
133,HDFCBANK,2021-09-22,EQ,1551.95,1549.0,1550.15,1530.0,1536.05,1533.7,1536.98,5291101,813233279590000.0,204046,3043041,57.50999999999999,-,0,0.337
180,BAJAJ-AUTO,2021-09-21,EQ,3776.05,3777.0,3793.85,3696.0,3732.0,3728.8,3724.21,354217,131917761555000.0,37438,146656,41.4,-,0,0.337
181,BAJAJ-AUTO,2021-09-22,EQ,3728.8,3732.0,3770.0,3722.05,3754.3,3757.15,3751.9,245919,92266325650000.0,25843,98989,40.25,-,0,0.337
156,DIVISLAB,2021-09-21,EQ,5110.1,5119.5,5188.45,5080.0,5180.0,5179.45,5150.26,340766,175503343250000.0,37270,156925,46.05,-,0,0.334
157,DIVISLAB,2021-09-22,EQ,5179.45,5178.4,5187.15,5125.9,5132.05,5139.9,5156.94,199338,102797384765000.0,27472,101875,51.11,-,0,0.334
174,BERGEPAINT,2021-09-21,EQ,813.55,813.55,817.8,806.4,817.0,815.3,811.82,595224,48321266435000.0,25862,345194,57.99000000000001,-,0,0.328
175,BERGEPAINT,2021-09-22,EQ,815.3,818.0,823.95,810.1,812.9,812.0,813.25,472605,38434447435000.0,27135,246375,52.13,-,0,0.328
116,INFY,2021-09-21,EQ,1687.85,1700.0,1726.75,1684.65,1717.7,1718.45,1707.5,4672222,797783867460000.0,138846,2854317,61.09,-,0,0.327
117,INFY,2021-09-22,EQ,1718.45,1717.0,1738.9,1713.05,1715.65,1716.9,1727.0,4553892,786458645890000.0,162450,2565643,56.34,-,0,0.327
188,ALKEM,2021-09-21,EQ,3787.7,3784.7,3869.0,3758.45,3851.0,3858.8,3829.26,83455,31957088600000.0,10908,26421,31.66,-,0,0.322
189,ALKEM,2021-09-22,EQ,3858.8,3858.8,3946.7,3827.65,3890.0,3894.6,3897.24,131433,51222653510000.0,14662,41809,31.81,-,0,0.322
196,ABBOTINDIA,2021-09-21,EQ,20559.3,20486.5,20850.0,20300.0,20766.0,20786.45,20671.74,6756,13965827830000.002,3337,2378,35.2,-,0,0.322
197,ABBOTINDIA,2021-09-22,EQ,20786.45,20800.0,21500.05,20800.0,21473.0,21464.95,21286.08,17468,37182520990000.0,6657,7231,41.4,-,0,0.322
12,ITC,2021-09-21,EQ,233.75,234.95,242.45,231.7,241.55,241.5,237.79,56671832,1347621971975000.0,327928,19197880,33.88,"Vol Down, Delivery Up",1,0.318
13,ITC,2021-09-22,EQ,241.5,243.5,245.8,240.7,243.0,243.5,243.28,52621868,1280204832710000.0,309101,22171661,42.13,"Vol Down, Delivery Up",1,0.318
168,BRITANNIA,2021-09-21,EQ,4084.5,4062.2,4111.55,4053.0,4072.9,4075.55,4076.51,424258,172949094635000.0,24140,313376,73.86,-,0,0.317
169,BRITANNIA,2021-09-22,EQ,4075.55,4082.0,4105.0,4049.1,4050.0,4058.5,4072.68,259937,105864084775000.0,17603,166891,64.2,-,0,0.317
74,PIDILITIND,2021-09-21,EQ,2361.45,2370.0,2440.0,2351.05,2440.0,2430.75,2406.84,596902,143664935820000.0,40952,154293,25.85,-,0,0.313
75,PIDILITIND,2021-09-22,EQ,2430.75,2446.75,2472.0,2412.1,2420.5,2418.0,2431.52,374862,91148328325000.0,28662,142057,37.9,-,0,0.313
52,TCS,2021-09-21,EQ,3823.5,3858.0,3871.55,3821.65,3861.95,3862.95,3850.74,1568129,603845560545000.0,99059,851956,54.33,-,0,0.308
53,TCS,2021-09-22,EQ,3862.95,3862.5,3896.85,3852.45,3856.75,3862.15,3873.71,1744067,675600329395000.0,93000,1015045,58.20000000000001,-,0,0.308
92,NESTLEIND,2021-09-21,EQ,20322.6,20200.0,20330.0,20002.15,20138.85,20189.55,20228.64,108411,219300682960000.0,18866,70346,64.89,-,0,0.3
93,NESTLEIND,2021-09-22,EQ,20189.55,20173.85,20173.85,19810.1,19893.6,19925.2,19975.65,107523,214784164475000.0,24079,67440,62.72,-,0,0.3
22,HINDUNILVR,2021-09-21,EQ,2800.35,2810.0,2859.3,2796.65,2807.95,2812.45,2832.53,2277437,645091532330000.0,107609,905879,39.78,"Vol Down, Delivery Up",1,0.292
23,HINDUNILVR,2021-09-22,EQ,2812.45,2827.9,2839.9,2774.0,2785.55,2784.5,2792.64,1580594,441402758765000.0,84942,1056755,66.86,"Vol Down, Delivery Up",1,0.292
102,MARICO,2021-09-21,EQ,567.45,568.95,570.0,556.95,561.2,560.7,561.58,2368098,132986782984999.98,55883,1322553,55.85,-,0,0.292
103,MARICO,2021-09-22,EQ,560.7,560.7,567.7,560.7,566.0,565.2,564.9,1763460,99617896465000.0,39371,1216221,68.97,-,0,0.292
160,COLPAL,2021-09-21,EQ,1726.75,1722.0,1738.8,1714.05,1734.0,1732.45,1728.12,349084,60325928510000.0,18412,157685,45.17,-,0,0.292
161,COLPAL,2021-09-22,EQ,1732.45,1732.45,1735.9,1715.65,1720.55,1720.4,1723.88,198413,34204064645000.0,13960,92767,46.75,-,0,0.292
76,PGHH,2021-09-21,EQ,13862.75,13862.75,14150.0,13751.0,14080.0,14066.8,13974.99,4136,5780056940000.0,1960,1669,40.35,-,0,0.271
77,PGHH,2021-09-22,EQ,14066.8,14079.0,14160.0,13950.35,14120.0,14072.55,14065.61,2859,4021358245000.001,1265,1593,55.720000000000006,-,0,0.271
158,DABUR,2021-09-21,EQ,645.65,647.95,652.15,645.0,651.4,651.3,648.98,785138,50953588885000.0,28040,244736,31.17,-,0,0.259
159,DABUR,2021-09-22,EQ,651.3,654.0,654.0,647.55,649.25,648.4,650.41,877503,57073605729999.99,25254,379379,43.23,-,0,0.259
