SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
KOTAKBANK,2022-04-28,EQ,1741.5,1749.0,1773.0,1732.4,1766.85,1765.65,1758.09,2342497,411832808855000.0,78708,1471890,62.83,-,0
JSWSTEEL,2022-04-27,EQ,721.2,713.0,734.2,711.0,719.1,720.6,720.44,3391522,244337521550000.0,43349,946213,27.9,-,0
JSWSTEEL,2022-04-28,EQ,720.6,729.85,734.25,722.65,726.35,729.1,728.94,4079934,297400690705000.0,45206,1761546,43.18,-,0
ITC,2022-04-27,EQ,258.95,256.2,258.5,255.75,257.2,257.5,257.23,16580824,426503950535000.0,91550,10420875,62.85000000000001,-,0
ITC,2022-04-28,EQ,257.5,259.5,263.7,258.15,261.95,261.1,260.79,27924384,728245733165000.0,131008,18675695,66.88,-,0
IOC,2022-04-27,EQ,129.05,127.6,129.0,125.1,127.2,127.35,126.45,9978492,126176611900000.0,56171,3812358,38.21,-,0
IOC,2022-04-28,EQ,127.35,129.5,130.25,127.6,129.65,129.95,129.04,10515726,135696322075000.0,56633,4102577,39.01,-,0
INDUSTOWER,2022-04-27,EQ,213.1,210.0,214.0,205.9,207.9,207.45,209.01,3061918,63997470275000.0,38249,1973037,64.44,-,0
INDUSTOWER,2022-04-28,EQ,207.45,211.0,211.0,206.1,210.75,210.4,208.74,3232253,67468665940000.0,44439,1993421,61.67,-,0
INDUSINDBK,2022-04-27,EQ,980.45,970.1,979.8,967.15,977.75,974.5,973.97,1476543,143810619240000.0,42086,496279,33.61,-,0
INDUSINDBK,2022-04-28,EQ,974.5,978.0,992.45,972.0,988.0,988.35,982.47,2003774,196863786555000.0,45452,632549,31.570000000000004,-,0
INDIGO,2022-04-27,EQ,1870.2,1852.0,1854.75,1782.0,1789.05,1791.3,1805.74,701836,126733146520000.0,32607,155369,22.14,-,0
INDIGO,2022-04-28,EQ,1791.3,1826.0,1873.2,1795.45,1860.0,1858.6,1837.99,767167,141004228260000.0,32426,180198,23.49,-,0
ICICIPRULI,2022-04-27,EQ,523.5,521.45,522.15,511.1,516.95,518.6,515.66,986577,50874258245000.0,19930,564356,57.2,-,0
ICICIPRULI,2022-04-28,EQ,518.6,525.8,536.0,519.0,535.1,534.25,528.62,610435,32268991975000.0,19277,226354,37.08,-,0
ICICIGI,2022-04-27,EQ,1328.2,1310.0,1338.95,1307.3,1315.0,1318.4,1319.66,346202,45686983360000.0,25654,167966,48.52,-,0
ICICIGI,2022-04-28,EQ,1318.4,1324.95,1356.85,1322.05,1336.0,1337.5,1343.17,654326,87887201445000.0,30970,317296,48.49,-,0
ICICIBANK,2022-04-27,EQ,753.75,749.0,750.0,732.55,736.8,736.7,739.22,21441480,1585000261300000.0,361066,14471550,67.49,-,0
ICICIBANK,2022-04-28,EQ,736.7,739.1,751.9,734.65,747.5,747.15,743.82,18649559,1387185269790000.0,214320,10869911,58.29,-,0
HINDUNILVR,2022-04-27,EQ,2148.35,2147.8,2152.4,2103.5,2140.5,2145.1,2134.16,2214481,472605778700000.0,111452,1329894,60.050000000000004,-,0
HINDUNILVR,2022-04-28,EQ,2145.1,2230.0,2250.0,2165.0,2237.0,2241.85,2220.34,5865359,1302306935650000.0,259469,2562655,43.69,-,0
HINDALCO,2022-04-27,EQ,493.45,489.0,497.6,476.45,491.5,492.3,485.32,17623544,855312383685000.0,161050,9290724,52.72,-,0
