,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
171,BIOCON,2022-04-19,EQ,343.2,344.0,348.45,333.0,335.2,337.95,342.38,2438919,83503965680000.0,54065,1295309,53.11,-,0,0.449
58,SRF,2022-04-18,EQ,2611.05,2595.0,2643.6,2519.6,2622.0,2615.75,2565.11,955240,245029299740000.0,64313,328694,34.41,-,0,0.445
59,SRF,2022-04-19,EQ,2615.75,2634.0,2656.45,2480.0,2494.55,2528.95,2586.05,552389,142850309705000.0,38674,251779,45.58,-,0,0.445
186,AXISBANK,2022-04-18,EQ,793.05,780.0,801.65,776.0,798.55,798.85,787.22,11478317,903596355955000.0,152492,6634268,57.8,-,0,0.442
187,AXISBANK,2022-04-19,EQ,798.85,805.0,816.2,785.55,789.55,797.8,807.64,8711816,703601805425000.0,201991,4254820,48.84,-,0,0.442
38,UPL,2022-04-18,EQ,818.65,813.65,817.7,792.3,808.0,805.15,802.61,3037877,243823157800000.0,69786,1509717,49.7,-,0,0.433
39,UPL,2022-04-19,EQ,805.15,807.0,823.9,800.0,802.9,804.9,815.05,2907063,236940408420000.0,61447,1311637,45.12,-,0,0.433
74,PIIND,2022-04-18,EQ,2942.45,2942.95,2946.2,2833.0,2918.25,2923.2,2890.32,287214,83013979325000.0,31842,125045,43.54,-,0,0.429
75,PIIND,2022-04-19,EQ,2923.2,2923.0,2983.45,2850.75,2870.0,2889.5,2919.79,230703,67360383954999.99,14421,120561,52.26,-,0,0.429
30,ZYDUSLIFE,2022-04-18,EQ,364.8,364.8,367.0,358.7,365.0,364.9,363.58,720886,26210085345000.0,19117,269125,37.33,-,0,0.426
31,ZYDUSLIFE,2022-04-19,EQ,364.9,366.0,369.3,352.05,354.45,356.35,361.45,919270,33227142765000.0,22290,526667,57.29,-,0,0.426
