SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
HDFCLIFE,2022-06-21,EQ,553.15,555.4,565.8,555.0,563.45,564.45,562.36,982122,55230217415000.0,44259,345666,35.2,-,0
HDFCLIFE,2022-06-22,EQ,564.45,561.0,563.85,550.35,552.0,551.8,554.14,1215189,67338722935000.0,46832,515297,42.4,-,0
HDFCBANK,2022-06-21,EQ,1322.15,1336.9,1354.0,1324.05,1333.7,1336.55,1341.22,6610342,886594164610000.0,190833,3837013,58.050000000000004,-,0
HDFCBANK,2022-06-22,EQ,1336.55,1332.25,1336.95,1323.2,1325.9,1330.25,1329.7,4079849,542497279520000.0,144197,2278477,55.85,-,0
HDFC,2022-06-21,EQ,2135.25,2147.1,2192.05,2138.65,2172.0,2174.7,2171.05,3407154,739710049470000.0,141099,2356658,69.17,-,0
HDFC,2022-06-22,EQ,2174.7,2160.0,2185.85,2151.1,2154.6,2159.25,2169.44,2951514,640312153385000.0,115837,2011012,68.13,-,0
HCLTECH,2022-06-21,EQ,960.05,971.7,999.9,963.65,987.0,986.6,986.87,2128325,210038349295000.0,85507,881971,41.44,-,0
HCLTECH,2022-06-22,EQ,986.6,977.95,979.0,959.15,960.05,961.3,967.52,2575065,249142364105000.03,125916,1486456,57.720000000000006,-,0
HAVELLS,2022-06-21,EQ,1071.2,1093.0,1108.5,1074.0,1105.0,1105.95,1097.77,590641,64838758095000.01,23851,227936,38.59,-,0
HAVELLS,2022-06-22,EQ,1105.95,1100.0,1106.45,1090.25,1101.0,1101.25,1098.96,410868,45152701865000.0,24243,139952,34.06,-,0
GRASIM,2022-06-21,EQ,1316.0,1331.0,1340.0,1316.55,1334.0,1334.1,1330.0,579716,77102132245000.0,21010,221218,38.16,-,0
GRASIM,2022-06-22,EQ,1334.1,1328.1,1331.0,1310.75,1320.1,1324.9,1320.83,504441,66627943090000.0,22617,175908,34.87,-,0
EICHERMOT,2022-06-21,EQ,2623.25,2642.2,2711.0,2632.15,2700.0,2702.8,2677.57,1177839,315374117100000.0,33884,812866,69.01,-,0
EICHERMOT,2022-06-22,EQ,2702.8,2699.0,2713.0,2642.1,2661.0,2662.75,2671.3,273509,73062516095000.0,21305,96670,35.34,-,0
DRREDDY,2022-06-21,EQ,4151.8,4160.1,4276.55,4160.1,4263.0,4268.65,4248.14,238311,101237827375000.0,26212,74996,31.47,-,0
DRREDDY,2022-06-22,EQ,4268.65,4281.0,4348.85,4160.0,4261.0,4260.9,4240.72,569557,241532929840000.0,47442,135462,23.78,-,0
DMART,2022-06-21,EQ,3479.1,3520.0,3545.0,3450.0,3521.0,3519.55,3492.39,340688,118981688205000.0,42882,101623,29.830000000000002,-,0
DMART,2022-06-22,EQ,3519.55,3524.45,3524.45,3466.05,3468.0,3486.35,3486.31,197297,68783786920000.01,25750,77399,39.23,-,0
DLF,2022-06-21,EQ,298.5,302.55,317.2,301.0,315.2,315.1,310.67,5336496,165791393825000.0,53089,1102640,20.66,-,0
DLF,2022-06-22,EQ,315.1,314.45,314.45,303.25,303.8,304.3,306.59,4354021,133489995100000.0,51851,1055847,24.25,-,0
DIVISLAB,2022-06-21,EQ,3533.55,3540.0,3613.9,3540.0,3600.15,3599.5,3589.69,315204,113148616884999.98,28310,128039,40.62,-,0
DIVISLAB,2022-06-22,EQ,3599.5,3575.0,3625.0,3545.5,3615.0,3599.6,3580.04,450929,161434588050000.0,37401,236122,52.35999999999999,-,0
COLPAL,2022-06-21,EQ,1485.8,1495.75,1507.7,1480.0,1500.0,1499.75,1496.07,326861,48900708375000.0,15543,177340,54.26,-,0
COLPAL,2022-06-22,EQ,1499.75,1498.0,1516.5,1480.3,1485.0,1488.7,1496.5,235701,35272726725000.0,15862,118142,50.12,-,0
CIPLA,2022-06-21,EQ,925.85,927.1,944.45,927.1,936.6,938.2,938.15,521963,48967881670000.0,24912,133625,25.6,-,0
CIPLA,2022-06-22,EQ,938.2,931.0,945.0,912.8,916.1,916.9,924.91,1698830,157126342895000.0,44900,787639,46.36,-,0
CHOLAFIN,2022-06-21,EQ,619.2,629.2,632.0,615.0,624.75,625.8,623.33,2114220,131786507105000.0,33127,816205,38.61,-,0
CHOLAFIN,2022-06-22,EQ,625.8,626.9,626.9,611.25,613.7,617.15,616.03,1280638,78890761680000.0,21017,358135,27.97,-,0
BRITANNIA,2022-06-21,EQ,3378.6,3378.6,3472.85,3375.05,3436.0,3429.3,3433.33,223641,76783307880000.0,22266,79886,35.72,-,0
BRITANNIA,2022-06-22,EQ,3429.3,3412.0,3454.9,3386.2,3411.0,3403.65,3411.59,170854,58288300929999.99,18028,70758,41.41,-,0
BPCL,2022-06-21,EQ,296.05,296.65,302.45,293.35,301.8,301.2,299.05,2801829,83789968455000.0,40891,800305,28.560000000000002,-,0
BPCL,2022-06-22,EQ,301.2,303.15,307.4,296.75,305.0,305.9,304.15,6602434,200810556915000.0,77395,1702729,25.790000000000003,-,0
BIOCON,2022-06-21,EQ,316.1,317.0,326.5,313.5,325.6,325.0,322.69,1465141,47278372165000.0,19224,219459,14.980000000000002,-,0
BIOCON,2022-06-22,EQ,325.0,317.1,324.1,311.5,315.0,314.0,316.05,2795435,88349620360000.0,34958,599934,21.46,-,0
BHARTIARTL,2022-06-21,EQ,640.9,642.1,658.15,640.5,652.75,654.3,651.71,3515991,229139539210000.0,87152,1791464,50.95,-,0
BHARTIARTL,2022-06-22,EQ,654.3,648.6,650.35,641.45,642.8,642.85,645.62,4348884,280772401825000.0,98080,2573004,59.160000000000004,-,0
